"","kratica","datum","tip","tecaj"
"33706","MYR",2016-11-21,"prodajni",0.2271461945
"33707","JPY",2016-11-21,"prodajni",0.0090021152
"33708","CNY",2016-11-21,"prodajni",0.1450946583
"33709","NZD",2016-11-21,"prodajni",0.705372893
"33710","THB",2016-11-21,"prodajni",0.0281342954
"33711","HUF",2016-11-21,"prodajni",0.0034271583
"33712","AED",2016-11-21,"prodajni",0.2722755136
"33713","HKD",2016-11-21,"prodajni",0.1289289906
"33714","MXN",2016-11-21,"prodajni",0.0487744842
"33715","ZAR",2016-11-21,"prodajni",0.0699945657
"33716","PHP",2016-11-21,"prodajni",0.0200960409
"33717","SEK",2016-11-21,"prodajni",0.1081256187
"33718","IDR",2016-11-21,"prodajni",7.43063e-05
"33719","SAR",2016-11-21,"prodajni",0.2666026662
"33720","BRL",2016-11-21,"prodajni",0.2975774633
"33721","TRY",2016-11-21,"prodajni",0.296811911
"33722","KES",2016-11-21,"prodajni",0.0098135502
"33723","KRW",2016-11-21,"prodajni",0.0008487743
"33724","EGP",2016-11-21,"prodajni",0.0573459255
"33725","IQD",2016-11-21,"prodajni",0.0008650259
"33726","NOK",2016-11-21,"prodajni",0.1167432946
"33727","KWD",2016-11-21,"prodajni",3.2808398541
"33728","RUB",2016-11-21,"prodajni",0.0156169362
"33729","DKK",2016-11-21,"prodajni",0.1424314229
"33730","PKR",2016-11-21,"prodajni",0.0095419852
"33731","ILS",2016-11-21,"prodajni",0.2582515284
"33732","PLN",2016-11-21,"prodajni",0.2391178614
"33733","QAR",2016-11-21,"prodajni",0.2746196881
"33734","XAU",2016-11-21,"prodajni",1211.9129099992
"33735","OMR",2016-11-21,"prodajni",2.5974026662
"33736","COP",2016-11-21,"prodajni",0.0003178078
"33737","CLP",2016-11-21,"prodajni",0.0014823881
"33738","TWD",2016-11-21,"prodajni",0.0313435444
"33739","ARS",2016-11-21,"prodajni",0.064988152
"33740","CZK",2016-11-21,"prodajni",0.0391998536
"33741","VND",2016-11-21,"prodajni",4.43164e-05
"33742","MAD",2016-11-21,"prodajni",0.0995518297
"33743","JOD",2016-11-21,"prodajni",1.4113330223
"33744","BHD",2016-11-21,"prodajni",2.6525200248
"33745","XOF",2016-11-21,"prodajni",0.0016156253
"33746","LKR",2016-11-21,"prodajni",0.00674893
"33747","UAH",2016-11-21,"prodajni",0.0387221717
"33748","NGN",2016-11-21,"prodajni",0.0031645574
"33749","TND",2016-11-21,"prodajni",0.437155124
"33750","UGX",2016-11-21,"prodajni",0.0002777757
"33751","RON",2016-11-21,"prodajni",0.2349208162
"33752","BDT",2016-11-21,"prodajni",0.0126254653
"33753","PEN",2016-11-21,"prodajni",0.2938998089
"33754","GEL",2016-11-21,"prodajni",0.40082736
"33755","XAF",2016-11-21,"prodajni",0.0016156253
"33756","FJD",2016-11-21,"prodajni",0.4738955
"33757","VEF",2016-11-21,"prodajni",0.100202221
"33758","BYN",2016-11-21,"prodajni",0.5128205003
"33759","HRK",2016-11-21,"prodajni",0.140580242
"33760","UZS",2016-11-21,"prodajni",0.00031671
"33761","BGN",2016-11-21,"prodajni",0.5428980454
"33762","DZD",2016-11-21,"prodajni",0.0089427977
"33763","IRR",2016-11-21,"prodajni",3.11682e-05
"33764","DOP",2016-11-21,"prodajni",0.0216681764
"33765","ISK",2016-11-21,"prodajni",0.00882186
"33766","XAG",2016-11-21,"prodajni",16.5840995484
"33767","CRC",2016-11-21,"prodajni",0.0018000509
"33768","SYP",2016-11-21,"prodajni",0.00468823
"33769","LYD",2016-11-21,"prodajni",0.7002801379
"33770","JMD",2016-11-21,"prodajni",0.0077429348
"33771","MUR",2016-11-21,"prodajni",0.027777786
"33772","GHS",2016-11-21,"prodajni",0.2456453717
"33773","AOA",2016-11-21,"prodajni",0.00603339
"33774","UYU",2016-11-21,"prodajni",0.0356124921
"33775","AFN",2016-11-21,"prodajni",0.0149925039
"33776","LBP",2016-11-21,"prodajni",0.0006626458
"33777","XPF",2016-11-21,"prodajni",0.0088809624
"33778","TTD",2016-11-21,"prodajni",0.1489192759
"33779","TZS",2016-11-21,"prodajni",0.0004588208
"33780","ALL",2016-11-21,"prodajni",0.00783632
"33781","XCD",2016-11-21,"prodajni",0.37037037
"33782","GTQ",2016-11-21,"prodajni",0.1332178737
"33783","NPR",2016-11-21,"prodajni",0.00917546
"33784","BOB",2016-11-21,"prodajni",0.1441961018
"33785","ZWD",2016-11-21,"prodajni",0.0027631943
"33786","BBD",2016-11-21,"prodajni",0.5
"33787","CUC",2016-11-21,"prodajni",1
"33788","LAK",2016-11-21,"prodajni",0.000122361
"33789","BND",2016-11-21,"prodajni",0.7011396565
"33790","BWP",2016-11-21,"prodajni",0.09234159
"33791","HNL",2016-11-21,"prodajni",0.0432524964
"33792","PYG",2016-11-21,"prodajni",0.0001716149
"33793","ETB",2016-11-21,"prodajni",0.04480517
"33794","NAD",2016-11-21,"prodajni",0.0699945657
"33795","PGK",2016-11-21,"prodajni",0.31549649
"33796","SDG",2016-11-21,"prodajni",0.1540140295
"33797","MOP",2016-11-21,"prodajni",0.1251737773
"33798","NIO",2016-11-21,"prodajni",0.03428332
"33799","BMD",2016-11-21,"prodajni",1
"33800","KZT",2016-11-21,"prodajni",0.0029423447
"33801","PAB",2016-11-21,"prodajni",1
"33802","BAM",2016-11-21,"prodajni",0.5418572739
"33803","GYD",2016-11-21,"prodajni",0.0048216011
"33804","YER",2016-11-21,"prodajni",0.0039999958
"33805","MGA",2016-11-21,"prodajni",0.000304414
"33806","KYD",2016-11-21,"prodajni",1.2195122
"33807","MZN",2016-11-21,"prodajni",0.0131876163
"33808","RSD",2016-11-21,"prodajni",0.00861625
"33809","SCR",2016-11-21,"prodajni",0.0743466886
"33810","AMD",2016-11-21,"prodajni",0.00208603
"33811","SBD",2016-11-21,"prodajni",0.12825
"33812","AZN",2016-11-21,"prodajni",0.57816982
"33813","SLL",2016-11-21,"prodajni",0.000178569
"33814","TOP",2016-11-21,"prodajni",0.4349005195
"33815","BZD",2016-11-21,"prodajni",0.500625666
"33816","MWK",2016-11-21,"prodajni",0.0013837048
"33817","GMD",2016-11-21,"prodajni",0.0233371354
"33818","BIF",2016-11-21,"prodajni",0.0005961065
"33819","SOS",2016-11-21,"prodajni",0.00174249
"33820","HTG",2016-11-21,"prodajni",0.0158730159
"33821","GNF",2016-11-21,"prodajni",0.0001096504
"33822","MVR",2016-11-21,"prodajni",0.0660065714
"33823","MNT",2016-11-21,"prodajni",0.0004116073
"33824","CDF",2016-11-21,"prodajni",0.001075765
"33825","STD",2016-11-21,"prodajni",4.33644e-05
"33826","TJS",2016-11-21,"prodajni",0.1269535
"33827","KPW",2016-11-21,"prodajni",0.007488903
"33828","MMK",2016-11-21,"prodajni",0.0007654038
"33829","LSL",2016-11-21,"prodajni",0.0699945657
"33830","LRD",2016-11-21,"prodajni",0.0109286901
"33831","KGS",2016-11-21,"prodajni",0.01445087
"33832","GIP",2016-11-21,"prodajni",1.2470040982
"33833","XPT",2016-11-21,"prodajni",934.3580749794
"33834","MDL",2016-11-21,"prodajni",0.0497017831
"33835","CUP",2016-11-21,"prodajni",0.0377358491
"33836","KHR",2016-11-21,"prodajni",0.0002507485
"33837","MKD",2016-11-21,"prodajni",0.017339898
"33838","VUV",2016-11-21,"prodajni",0.0091491243
"33839","MRO",2016-11-21,"prodajni",0.0028050284
"33840","ANG",2016-11-21,"prodajni",0.5641747024
"33841","SZL",2016-11-21,"prodajni",0.0699945657
"33842","CVE",2016-11-21,"prodajni",0.0096292396
"33843","SRD",2016-11-21,"prodajni",0.1293661058
"33844","XPD",2016-11-21,"prodajni",724.9937686786
"33845","SVC",2016-11-21,"prodajni",0.1142857143
"33846","BSD",2016-11-21,"prodajni",1
"33847","XDR",2016-11-21,"prodajni",1.3551053699
"33848","RWF",2016-11-21,"prodajni",0.0012268585
"33849","AWG",2016-11-21,"prodajni",0.5586592179
"33850","DJF",2016-11-21,"prodajni",0.005603799
"33851","BTN",2016-11-21,"prodajni",0.0146525891
"33852","KMF",2016-11-21,"prodajni",0.002154167
"33853","WST",2016-11-21,"prodajni",0.3874001919
"33854","SPL",2016-11-21,"prodajni",5.9999999988
"33855","ERN",2016-11-21,"prodajni",0.09551101
"33856","FKP",2016-11-21,"prodajni",1.2470040982
"33857","SHP",2016-11-21,"prodajni",1.2470040982
"33858","JEP",2016-11-21,"prodajni",1.2470040982
"33859","TMT",2016-11-21,"prodajni",0.2857142857
"33860","TVD",2016-11-21,"prodajni",0.7354474265
"33861","IMP",2016-11-21,"prodajni",1.2470040982
"33862","GGP",2016-11-21,"prodajni",1.2470040982
"33863","ZMW",2016-11-21,"prodajni",0.1013185867
"33864","USD",2016-11-22,"prodajni",1
"33865","EUR",2016-11-22,"prodajni",1.0616111026
"33866","GBP",2016-11-22,"prodajni",1.2427075717
"33867","INR",2016-11-22,"prodajni",0.0146183208
"33868","AUD",2016-11-22,"prodajni",0.7386363421
"33869","CAD",2016-11-22,"prodajni",0.7438910553
"33870","SGD",2016-11-22,"prodajni",0.7018118423
"33871","CHF",2016-11-22,"prodajni",0.989811219
"33872","MYR",2016-11-22,"prodajni",0.2264628558
"33873","JPY",2016-11-22,"prodajni",0.0090069158
"33874","CNY",2016-11-22,"prodajni",0.1450946396
"33875","NZD",2016-11-22,"prodajni",0.7045532807
"33876","THB",2016-11-22,"prodajni",0.02816245
"33877","HUF",2016-11-22,"prodajni",0.0034378153
"33878","AED",2016-11-22,"prodajni",0.2722583342
"33879","HKD",2016-11-22,"prodajni",0.1289265647
"33880","MXN",2016-11-22,"prodajni",0.0487434987
"33881","ZAR",2016-11-22,"prodajni",0.0707271945
"33882","PHP",2016-11-22,"prodajni",0.0201011982
"33883","SEK",2016-11-22,"prodajni",0.1083594489
"33884","IDR",2016-11-22,"prodajni",7.43644e-05
"33885","SAR",2016-11-22,"prodajni",0.266612965
"33886","BRL",2016-11-22,"prodajni",0.2977190875
"33887","TRY",2016-11-22,"prodajni",0.2953135317
"33888","KES",2016-11-22,"prodajni",0.009817365
"33889","KRW",2016-11-22,"prodajni",0.0008513146
"33890","EGP",2016-11-22,"prodajni",0.0571705224
"33891","IQD",2016-11-22,"prodajni",0.0008458142
"33892","NOK",2016-11-22,"prodajni",0.1172039474
"33893","KWD",2016-11-22,"prodajni",3.2805855678
"33894","RUB",2016-11-22,"prodajni",0.0156228807
"33895","DKK",2016-11-22,"prodajni",0.1426946868
"33896","PKR",2016-11-22,"prodajni",0.0095426003
"33897","ILS",2016-11-22,"prodajni",0.2586260844
"33898","PLN",2016-11-22,"prodajni",0.2399170748
"33899","QAR",2016-11-22,"prodajni",0.274699627
"33900","XAU",2016-11-22,"prodajni",1210.4059568435
"33901","OMR",2016-11-22,"prodajni",2.5974061508
"33902","COP",2016-11-22,"prodajni",0.0003184942
"33903","CLP",2016-11-22,"prodajni",0.001477028
"33904","TWD",2016-11-22,"prodajni",0.0313983337
"33905","ARS",2016-11-22,"prodajni",0.0648534369
"33906","CZK",2016-11-22,"prodajni",0.0392633139
"33907","VND",2016-11-22,"prodajni",4.43596e-05
"33908","MAD",2016-11-22,"prodajni",0.0994866428
"33909","JOD",2016-11-22,"prodajni",1.4102858689
"33910","BHD",2016-11-22,"prodajni",2.6528721517
"33911","XOF",2016-11-22,"prodajni",0.0016184157
"33912","LKR",2016-11-22,"prodajni",0.0067346056
"33913","UAH",2016-11-22,"prodajni",0.0389608749
"33914","NGN",2016-11-22,"prodajni",0.0031713856
"33915","TND",2016-11-22,"prodajni",0.4363441535
"33916","UGX",2016-11-22,"prodajni",0.0002770016
"33917","RON",2016-11-22,"prodajni",0.2351443721
"33918","BDT",2016-11-22,"prodajni",0.0126206359
"33919","PEN",2016-11-22,"prodajni",0.2924360474
"33920","GEL",2016-11-22,"prodajni",0.4039596374
"33921","XAF",2016-11-22,"prodajni",0.0016184157
"33922","FJD",2016-11-22,"prodajni",0.4739455398
"33923","VEF",2016-11-22,"prodajni",0.1004682334
"33924","BYN",2016-11-22,"prodajni",0.5141409183
"33925","HRK",2016-11-22,"prodajni",0.1410226317
"33926","UZS",2016-11-22,"prodajni",0.0003166697
"33927","BGN",2016-11-22,"prodajni",0.5423110738
"33928","DZD",2016-11-22,"prodajni",0.0090162068
"33929","IRR",2016-11-22,"prodajni",3.11877e-05
"33930","DOP",2016-11-22,"prodajni",0.0216361721
"33931","ISK",2016-11-22,"prodajni",0.0088053171
"33932","XAG",2016-11-22,"prodajni",16.6491141993
"33933","CRC",2016-11-22,"prodajni",0.0018095186
"33934","SYP",2016-11-22,"prodajni",0.00468823
"33935","LYD",2016-11-22,"prodajni",0.7040478182
"33936","JMD",2016-11-22,"prodajni",0.0077414722
"33937","MUR",2016-11-22,"prodajni",0.027730207
"33938","GHS",2016-11-22,"prodajni",0.2445412835
"33939","AOA",2016-11-22,"prodajni",0.00603336
"33940","UYU",2016-11-22,"prodajni",0.0344140483
"33941","AFN",2016-11-22,"prodajni",0.0149917946
"33942","LBP",2016-11-22,"prodajni",0.0006630762
"33943","XPF",2016-11-22,"prodajni",0.008896301
"33944","TTD",2016-11-22,"prodajni",0.148365771
"33945","TZS",2016-11-22,"prodajni",0.0004589522
"33946","ALL",2016-11-22,"prodajni",0.0078375119
"33947","XCD",2016-11-22,"prodajni",0.37037037
"33948","GTQ",2016-11-22,"prodajni",0.1331657667
"33949","NPR",2016-11-22,"prodajni",0.00916624
"33950","BOB",2016-11-22,"prodajni",0.1441884899
"33951","ZWD",2016-11-22,"prodajni",0.0027631943
"33952","BBD",2016-11-22,"prodajni",0.5
"33953","CUC",2016-11-22,"prodajni",1
"33954","LAK",2016-11-22,"prodajni",0.0001220003
"33955","BND",2016-11-22,"prodajni",0.7018118423
"33956","BWP",2016-11-22,"prodajni",0.0922819968
"33957","HNL",2016-11-22,"prodajni",0.0432058717
"33958","PYG",2016-11-22,"prodajni",0.0001723729
"33959","ETB",2016-11-22,"prodajni",0.044538598
"33960","NAD",2016-11-22,"prodajni",0.0707271945
"33961","PGK",2016-11-22,"prodajni",0.3154748215
"33962","SDG",2016-11-22,"prodajni",0.1544510294
"33963","MOP",2016-11-22,"prodajni",0.125171422
"33964","NIO",2016-11-22,"prodajni",0.0342842683
"33965","BMD",2016-11-22,"prodajni",1
"33966","KZT",2016-11-22,"prodajni",0.0029835168
"33967","PAB",2016-11-22,"prodajni",1
"33968","BAM",2016-11-22,"prodajni",0.5427931377
"33969","GYD",2016-11-22,"prodajni",0.0048304874
"33970","YER",2016-11-22,"prodajni",0.0039977956
"33971","MGA",2016-11-22,"prodajni",0.0003045105
"33972","KYD",2016-11-22,"prodajni",1.2195122
"33973","MZN",2016-11-22,"prodajni",0.0133246883
"33974","RSD",2016-11-22,"prodajni",0.0085748154
"33975","SCR",2016-11-22,"prodajni",0.0751536391
"33976","AMD",2016-11-22,"prodajni",0.00208677
"33977","SBD",2016-11-22,"prodajni",0.1281913636
"33978","AZN",2016-11-22,"prodajni",0.57816982
"33979","SLL",2016-11-22,"prodajni",0.0001785875
"33980","TOP",2016-11-22,"prodajni",0.4499507989
"33981","BZD",2016-11-22,"prodajni",0.4979020037
"33982","MWK",2016-11-22,"prodajni",0.0013856494
"33983","GMD",2016-11-22,"prodajni",0.0233836088
"33984","BIF",2016-11-22,"prodajni",0.0005964406
"33985","SOS",2016-11-22,"prodajni",0.00173047
"33986","HTG",2016-11-22,"prodajni",0.0154880854
"33987","GNF",2016-11-22,"prodajni",0.0001099166
"33988","MVR",2016-11-22,"prodajni",0.0649257851
"33989","MNT",2016-11-22,"prodajni",0.0004098505
"33990","CDF",2016-11-22,"prodajni",0.0009950249
"33991","STD",2016-11-22,"prodajni",4.31864e-05
"33992","TJS",2016-11-22,"prodajni",0.1269535
"33993","KPW",2016-11-22,"prodajni",0.0074903121
"33994","MMK",2016-11-22,"prodajni",0.0007634245
"33995","LSL",2016-11-22,"prodajni",0.0707271945
"33996","LRD",2016-11-22,"prodajni",0.0109825522
"33997","KGS",2016-11-22,"prodajni",0.01445296
"33998","GIP",2016-11-22,"prodajni",1.2427075717
"33999","XPT",2016-11-22,"prodajni",946.3783001513
"34000","MDL",2016-11-22,"prodajni",0.0496844803
"34001","CUP",2016-11-22,"prodajni",0.0377358491
"34002","KHR",2016-11-22,"prodajni",0.0002461105
"34003","MKD",2016-11-22,"prodajni",0.0172079064
"34004","VUV",2016-11-22,"prodajni",0.0089843885
"34005","MRO",2016-11-22,"prodajni",0.0027881177
"34006","ANG",2016-11-22,"prodajni",0.5593166498
"34007","SZL",2016-11-22,"prodajni",0.0707271945
"34008","CVE",2016-11-22,"prodajni",0.0095807807
"34009","SRD",2016-11-22,"prodajni",0.1293661058
"34010","XPD",2016-11-22,"prodajni",745.8632188294
"34011","SVC",2016-11-22,"prodajni",0.1142857143
"34012","BSD",2016-11-22,"prodajni",1
"34013","XDR",2016-11-22,"prodajni",1.3529989942
"34014","RWF",2016-11-22,"prodajni",0.0012319708
"34015","AWG",2016-11-22,"prodajni",0.5586592179
"34016","DJF",2016-11-22,"prodajni",0.0055976469
"34017","BTN",2016-11-22,"prodajni",0.0146183208
"34018","KMF",2016-11-22,"prodajni",0.0021578876
"34019","WST",2016-11-22,"prodajni",0.3920618619
"34020","SPL",2016-11-22,"prodajni",5.9999999988
"34021","ERN",2016-11-22,"prodajni",0.09551101
"34022","FKP",2016-11-22,"prodajni",1.2427075717
"34023","SHP",2016-11-22,"prodajni",1.2427075717
"34024","JEP",2016-11-22,"prodajni",1.2427075717
"34025","TMT",2016-11-22,"prodajni",0.2857142857
"34026","TVD",2016-11-22,"prodajni",0.7386363421
"34027","IMP",2016-11-22,"prodajni",1.2427075717
"34028","GGP",2016-11-22,"prodajni",1.2427075717
"34029","ZMW",2016-11-22,"prodajni",0.1018264553
"34030","USD",2016-11-23,"prodajni",1
"34031","EUR",2016-11-23,"prodajni",1.0556157767
"34032","GBP",2016-11-23,"prodajni",1.2447007063
"34033","INR",2016-11-23,"prodajni",0.0145213807
"34034","AUD",2016-11-23,"prodajni",0.7388615665
"34035","CAD",2016-11-23,"prodajni",0.7422403562
"34036","SGD",2016-11-23,"prodajni",0.6980630578
"34037","CHF",2016-11-23,"prodajni",0.9844215122
"34038","MYR",2016-11-23,"prodajni",0.2251010036
"34039","JPY",2016-11-23,"prodajni",0.0088824124
"34040","CNY",2016-11-23,"prodajni",0.1444895766
"34041","NZD",2016-11-23,"prodajni",0.7008122375
"34042","THB",2016-11-23,"prodajni",0.0280162176
"34043","HUF",2016-11-23,"prodajni",0.0034022653
"34044","AED",2016-11-23,"prodajni",0.27224592
"34045","HKD",2016-11-23,"prodajni",0.1289224534
"34046","MXN",2016-11-23,"prodajni",0.0483814718
"34047","ZAR",2016-11-23,"prodajni",0.0702730027
"34048","PHP",2016-11-23,"prodajni",0.0200193755
"34049","SEK",2016-11-23,"prodajni",0.1078147405
"34050","IDR",2016-11-23,"prodajni",7.34485e-05
"34051","SAR",2016-11-23,"prodajni",0.2666080024
"34052","BRL",2016-11-23,"prodajni",0.294282059
"34053","TRY",2016-11-23,"prodajni",0.2938442369
"34054","KES",2016-11-23,"prodajni",0.0098165004
"34055","KRW",2016-11-23,"prodajni",0.0008454132
"34056","EGP",2016-11-23,"prodajni",0.0571314721
"34057","IQD",2016-11-23,"prodajni",0.00084533
"34058","NOK",2016-11-23,"prodajni",0.1161847944
"34059","KWD",2016-11-23,"prodajni",3.27568214
"34060","RUB",2016-11-23,"prodajni",0.0154842886
"34061","DKK",2016-11-23,"prodajni",0.1419015692
"34062","PKR",2016-11-23,"prodajni",0.00953971
"34063","ILS",2016-11-23,"prodajni",0.2581591523
"34064","PLN",2016-11-23,"prodajni",0.2384953959
"34065","QAR",2016-11-23,"prodajni",0.2746535
"34066","XAU",2016-11-23,"prodajni",1188.5888811314
"34067","OMR",2016-11-23,"prodajni",2.5974053999
"34068","COP",2016-11-23,"prodajni",0.000315541
"34069","CLP",2016-11-23,"prodajni",0.0014710544
"34070","TWD",2016-11-23,"prodajni",0.0312790608
"34071","ARS",2016-11-23,"prodajni",0.0643898442
"34072","CZK",2016-11-23,"prodajni",0.0390563094
"34073","VND",2016-11-23,"prodajni",4.41697e-05
"34074","MAD",2016-11-23,"prodajni",0.0990125986
"34075","JOD",2016-11-23,"prodajni",1.4101404799
"34076","BHD",2016-11-23,"prodajni",2.6533701048
"34077","XOF",2016-11-23,"prodajni",0.0016092759
"34078","LKR",2016-11-23,"prodajni",0.00674552
"34079","UAH",2016-11-23,"prodajni",0.0390396736
"34080","NGN",2016-11-23,"prodajni",0.0031720907
"34081","TND",2016-11-23,"prodajni",0.4335530818
"34082","UGX",2016-11-23,"prodajni",0.0002766398
"34083","RON",2016-11-23,"prodajni",0.2342799607
"34084","BDT",2016-11-23,"prodajni",0.01261039
"34085","PEN",2016-11-23,"prodajni",0.29175785
"34086","GEL",2016-11-23,"prodajni",0.4040667903
"34087","XAF",2016-11-23,"prodajni",0.0016092759
"34088","FJD",2016-11-23,"prodajni",0.47609283
"34089","VEF",2016-11-23,"prodajni",0.100505002
"34090","BYN",2016-11-23,"prodajni",0.5154639023
"34091","HRK",2016-11-23,"prodajni",0.1402233207
"34092","UZS",2016-11-23,"prodajni",0.00031671
"34093","BGN",2016-11-23,"prodajni",0.5396288731
"34094","DZD",2016-11-23,"prodajni",0.0089995138
"34095","IRR",2016-11-23,"prodajni",3.12e-05
"34096","DOP",2016-11-23,"prodajni",0.0215427696
"34097","ISK",2016-11-23,"prodajni",0.00877695
"34098","XAG",2016-11-23,"prodajni",16.3622810075
"34099","CRC",2016-11-23,"prodajni",0.00181339
"34100","SYP",2016-11-23,"prodajni",0.0046882296
"34101","LYD",2016-11-23,"prodajni",0.70178783
"34102","JMD",2016-11-23,"prodajni",0.00774
"34103","MUR",2016-11-23,"prodajni",0.02789406
"34104","GHS",2016-11-23,"prodajni",0.2457136
"34105","AOA",2016-11-23,"prodajni",0.00603336
"34106","UYU",2016-11-23,"prodajni",0.03442936
"34107","AFN",2016-11-23,"prodajni",0.01498075
"34108","LBP",2016-11-23,"prodajni",0.00066304
"34109","XPF",2016-11-23,"prodajni",0.0088460602
"34110","TTD",2016-11-23,"prodajni",0.14788942
"34111","TZS",2016-11-23,"prodajni",0.00045891
"34112","ALL",2016-11-23,"prodajni",0.00778223
"34113","XCD",2016-11-23,"prodajni",0.37037037
"34114","GTQ",2016-11-23,"prodajni",0.1331824
"34115","NPR",2016-11-23,"prodajni",0.00912323
"34116","BOB",2016-11-23,"prodajni",0.14431487
"34117","ZWD",2016-11-23,"prodajni",0.0027631943
"34118","BBD",2016-11-23,"prodajni",0.5
"34119","CUC",2016-11-23,"prodajni",1
"34120","LAK",2016-11-23,"prodajni",0.00012188
"34121","BND",2016-11-23,"prodajni",0.6980630578
"34122","BWP",2016-11-23,"prodajni",0.0924610056
"34123","HNL",2016-11-23,"prodajni",0.04307912
"34124","PYG",2016-11-23,"prodajni",0.00017207
"34125","ETB",2016-11-23,"prodajni",0.04452088
"34126","NAD",2016-11-23,"prodajni",0.0702730027
"34127","PGK",2016-11-23,"prodajni",0.31549649
"34128","SDG",2016-11-23,"prodajni",0.15430432
"34129","MOP",2016-11-23,"prodajni",0.1251674305
"34130","NIO",2016-11-23,"prodajni",0.03427416
"34131","BMD",2016-11-23,"prodajni",1
"34132","KZT",2016-11-23,"prodajni",0.00297769
"34133","PAB",2016-11-23,"prodajni",1
"34134","BAM",2016-11-23,"prodajni",0.5397277763
"34135","GYD",2016-11-23,"prodajni",0.0048261905
"34136","YER",2016-11-23,"prodajni",0.0039984
"34137","MGA",2016-11-23,"prodajni",0.0003038203
"34138","KYD",2016-11-23,"prodajni",1.2195121923
"34139","MZN",2016-11-23,"prodajni",0.01350846
"34140","RSD",2016-11-23,"prodajni",0.00853865
"34141","SCR",2016-11-23,"prodajni",0.0759695237
"34142","AMD",2016-11-23,"prodajni",0.00208629
"34143","SBD",2016-11-23,"prodajni",0.12825
"34144","AZN",2016-11-23,"prodajni",0.57632033
"34145","SLL",2016-11-23,"prodajni",0.0001785899
"34146","TOP",2016-11-23,"prodajni",0.4528
"34147","BZD",2016-11-23,"prodajni",0.49752475
"34148","MWK",2016-11-23,"prodajni",0.00138655
"34149","GMD",2016-11-23,"prodajni",0.02331459
"34150","BIF",2016-11-23,"prodajni",0.00059812
"34151","SOS",2016-11-23,"prodajni",0.00174206
"34152","HTG",2016-11-23,"prodajni",0.0151620256
"34153","GNF",2016-11-23,"prodajni",0.00010865
"34154","MVR",2016-11-23,"prodajni",0.0649350577
"34155","MNT",2016-11-23,"prodajni",0.0004084201
"34156","CDF",2016-11-23,"prodajni",0.0009950249
"34157","STD",2016-11-23,"prodajni",4.277e-05
"34158","TJS",2016-11-23,"prodajni",0.1269535
"34159","KPW",2016-11-23,"prodajni",0.0074804481
"34160","MMK",2016-11-23,"prodajni",0.00076117
"34161","LSL",2016-11-23,"prodajni",0.0702730027
"34162","LRD",2016-11-23,"prodajni",0.01099034
"34163","KGS",2016-11-23,"prodajni",0.0144668
"34164","GIP",2016-11-23,"prodajni",1.2447007063
"34165","XPT",2016-11-23,"prodajni",926.3253608524
"34166","MDL",2016-11-23,"prodajni",0.04950526
"34167","CUP",2016-11-23,"prodajni",0.0377358491
"34168","KHR",2016-11-23,"prodajni",0.0002455
"34169","MKD",2016-11-23,"prodajni",0.0171047197
"34170","VUV",2016-11-23,"prodajni",0.0089406897
"34171","MRO",2016-11-23,"prodajni",0.00278913
"34172","ANG",2016-11-23,"prodajni",0.5586590088
"34173","SZL",2016-11-23,"prodajni",0.0702730027
"34174","CVE",2016-11-23,"prodajni",0.00951969
"34175","SRD",2016-11-23,"prodajni",0.1293661058
"34176","XPD",2016-11-23,"prodajni",736.7956095823
"34177","SVC",2016-11-23,"prodajni",0.1142857143
"34178","BSD",2016-11-23,"prodajni",1
"34179","XDR",2016-11-23,"prodajni",1.3481631399
"34180","RWF",2016-11-23,"prodajni",0.0012324519
"34181","AWG",2016-11-23,"prodajni",0.5586592179
"34182","DJF",2016-11-23,"prodajni",0.0055954519
"34183","BTN",2016-11-23,"prodajni",0.0145213807
"34184","KMF",2016-11-23,"prodajni",0.0021457012
"34185","WST",2016-11-23,"prodajni",0.3933
"34186","SPL",2016-11-23,"prodajni",5.9999999988
"34187","ERN",2016-11-23,"prodajni",0.09551101
"34188","FKP",2016-11-23,"prodajni",1.2447007063
"34189","SHP",2016-11-23,"prodajni",1.2447007063
"34190","JEP",2016-11-23,"prodajni",1.2447007063
"34191","TMT",2016-11-23,"prodajni",0.2857142857
"34192","TVD",2016-11-23,"prodajni",0.7388615665
"34193","IMP",2016-11-23,"prodajni",1.2447007063
"34194","GGP",2016-11-23,"prodajni",1.2447007063
"34195","ZMW",2016-11-23,"prodajni",0.1019369999
"34196","USD",2016-11-24,"prodajni",1
"34197","EUR",2016-11-24,"prodajni",1.0557392244
"34198","GBP",2016-11-24,"prodajni",1.2447691396
"34199","INR",2016-11-24,"prodajni",0.0145380875
"34200","AUD",2016-11-24,"prodajni",0.7411937908
"34201","CAD",2016-11-24,"prodajni",0.7414663912
"34202","SGD",2016-11-24,"prodajni",0.6983338121
"34203","CHF",2016-11-24,"prodajni",0.9837302368
"34204","MYR",2016-11-24,"prodajni",0.22727022
"34205","JPY",2016-11-24,"prodajni",0.0088238289
"34206","CNY",2016-11-24,"prodajni",0.1444841173
"34207","NZD",2016-11-24,"prodajni",0.7005380195
"34208","THB",2016-11-24,"prodajni",0.0280445561
"34209","HUF",2016-11-24,"prodajni",0.0034005916
"34210","AED",2016-11-24,"prodajni",0.27226074
"34211","HKD",2016-11-24,"prodajni",0.1289209116
"34212","MXN",2016-11-24,"prodajni",0.0482663046
