"","kratica","datum","tip","tecaj"
"62058","SLL",2012-11-01,"prodajni",0.0002295196
"62059","TOP",2012-11-01,"prodajni",0.5755
"62060","BZD",2012-11-01,"prodajni",0.500171
"62061","MWK",2012-11-01,"prodajni",0.00314536
"62062","GMD",2012-11-01,"prodajni",0.034091
"62063","BIF",2012-11-01,"prodajni",0.0006666667
"62064","SOS",2012-11-01,"prodajni",0.0006214979
"62065","HTG",2012-11-01,"prodajni",0.023725
"62066","GNF",2012-11-01,"prodajni",0.0001428469
"62067","MVR",2012-11-01,"prodajni",0.0649350516
"62068","MNT",2012-11-01,"prodajni",0.000718
"62069","CDF",2012-11-01,"prodajni",0.0010752688
"62070","STD",2012-11-01,"prodajni",5.27704e-05
"62071","TJS",2012-11-01,"prodajni",0.209908
"62072","KPW",2012-11-01,"prodajni",0.0077105216
"62073","MMK",2012-11-01,"prodajni",0.0011745
"62074","LSL",2012-11-01,"prodajni",0.1154991312
"62075","LRD",2012-11-01,"prodajni",0.013794924
"62076","KGS",2012-11-01,"prodajni",0.02120832
"62077","GIP",2012-11-01,"prodajni",1.6139736371
"62078","XPT",2012-11-01,"prodajni",1568.7945429796
"62079","MDL",2012-11-01,"prodajni",0.08120313
"62080","CUP",2012-11-01,"prodajni",0.0377358491
"62081","KHR",2012-11-01,"prodajni",0.0002470967
"62082","MKD",2012-11-01,"prodajni",0.0210755
"62083","VUV",2012-11-01,"prodajni",0.0109114
"62084","MRO",2012-11-01,"prodajni",0.00338697
"62085","ANG",2012-11-01,"prodajni",0.558659
"62086","SZL",2012-11-01,"prodajni",0.1154991312
"62087","CVE",2012-11-01,"prodajni",0.011821
"62088","SRD",2012-11-01,"prodajni",0.30537839
"62089","XPD",2012-11-01,"prodajni",611.1141123604
"62090","SVC",2012-11-01,"prodajni",0.1142857143
"62091","BSD",2012-11-01,"prodajni",1
"62092","XDR",2012-11-01,"prodajni",1.5385799999
"62093","RWF",2012-11-01,"prodajni",0.0016050474
"62094","AWG",2012-11-01,"prodajni",0.5586592179
"62095","DJF",2012-11-01,"prodajni",0.0056179775
"62096","BTN",2012-11-01,"prodajni",0.0186129352
"62097","KMF",2012-11-01,"prodajni",0.0026298083
"62098","WST",2012-11-01,"prodajni",0.44
"62099","SPL",2012-11-01,"prodajni",5.9999999988
"62100","ERN",2012-11-01,"prodajni",0.066225
"62101","FKP",2012-11-01,"prodajni",1.6139736371
"62102","SHP",2012-11-01,"prodajni",1.6139736371
"62103","JEP",2012-11-01,"prodajni",1.6139736371
"62104","TMT",2012-11-01,"prodajni",0.350877193
"62105","TVD",2012-11-01,"prodajni",1.0401427818
"62106","IMP",2012-11-01,"prodajni",1.6139736371
"62107","GGP",2012-11-01,"prodajni",1.6139736371
"62108","USD",2012-12-01,"prodajni",1
"62109","EUR",2012-12-01,"prodajni",1.2987012987
"62110","GBP",2012-12-01,"prodajni",1.6015
"62111","INR",2012-12-01,"prodajni",0.0184280411
"62112","AUD",2012-12-01,"prodajni",1.0429999999
"62113","CAD",2012-12-01,"prodajni",1.0065931854
"62114","SGD",2012-12-01,"prodajni",0.8193699045
"62115","CHF",2012-12-01,"prodajni",1.0784578053
"62116","MYR",2012-12-01,"prodajni",0.3289862709
"62117","JPY",2012-12-01,"prodajni",0.0121234164
"62118","CNY",2012-12-01,"prodajni",0.1605680638
"62119","NZD",2012-12-01,"prodajni",0.8206
"62120","THB",2012-12-01,"prodajni",0.0325573824
"62121","HUF",2012-12-01,"prodajni",0.0046186176
"62122","AED",2012-12-01,"prodajni",0.2723088998
"62123","HKD",2012-12-01,"prodajni",0.1290314256
"62124","MXN",2012-12-01,"prodajni",0.0771506714
"62125","ZAR",2012-12-01,"prodajni",0.1124802457
"62126","PHP",2012-12-01,"prodajni",0.024509802
"62127","SEK",2012-12-01,"prodajni",0.150171571
"62128","IDR",2012-12-01,"prodajni",0.0001042209
"62129","SAR",2012-12-01,"prodajni",0.2666417801
"62130","BRL",2012-12-01,"prodajni",0.4677823773
"62131","TRY",2012-12-01,"prodajni",0.5596440664
"62132","KES",2012-12-01,"prodajni",0.0116918042
"62133","KRW",2012-12-01,"prodajni",0.000923899
"62134","EGP",2012-12-01,"prodajni",0.163568659
"62135","IQD",2012-12-01,"prodajni",0.0008583691
"62136","NOK",2012-12-01,"prodajni",0.1762099012
"62137","KWD",2012-12-01,"prodajni",3.5530289143
"62138","RUB",2012-12-01,"prodajni",0.0323991576
"62139","DKK",2012-12-01,"prodajni",0.1740795544
"62140","PKR",2012-12-01,"prodajni",0.0103541104
"62141","ILS",2012-12-01,"prodajni",0.2621163272
"62142","PLN",2012-12-01,"prodajni",0.3163255623
"62143","QAR",2012-12-01,"prodajni",0.2749065359
"62144","XAU",2012-12-01,"prodajni",1715.089944462
"62145","OMR",2012-12-01,"prodajni",2.5967281199
"62146","COP",2012-12-01,"prodajni",0.0005505
"62147","CLP",2012-12-01,"prodajni",0.0020815
"62148","TWD",2012-12-01,"prodajni",0.034386714
"62149","ARS",2012-12-01,"prodajni",0.2068255
"62150","CZK",2012-12-01,"prodajni",0.0514277633
"62151","VND",2012-12-01,"prodajni",4.8e-05
"62152","MAD",2012-12-01,"prodajni",0.1168224242
"62153","JOD",2012-12-01,"prodajni",1.4114325491
"62154","BHD",2012-12-01,"prodajni",2.6525198651
"62155","XOF",2012-12-01,"prodajni",0.0019798574
"62156","LKR",2012-12-01,"prodajni",0.0076825525
"62157","UAH",2012-12-01,"prodajni",0.12224944
"62158","NGN",2012-12-01,"prodajni",0.00635526
"62159","TND",2012-12-01,"prodajni",0.6379585346
"62160","UGX",2012-12-01,"prodajni",0.00037307
"62161","RON",2012-12-01,"prodajni",0.2877904885
"62162","BDT",2012-12-01,"prodajni",0.0122850121
"62163","PEN",2012-12-01,"prodajni",0.38744818
"62164","GEL",2012-12-01,"prodajni",0.60239752
"62165","XAF",2012-12-01,"prodajni",0.0019798574
"62166","FJD",2012-12-01,"prodajni",0.5615
"62167","VEF",2012-12-01,"prodajni",0.2325581395
"62168","HRK",2012-12-01,"prodajni",0.173008884
"62169","UZS",2012-12-01,"prodajni",0.00050776
"62170","BGN",2012-12-01,"prodajni",0.6645622196
"62171","DZD",2012-12-01,"prodajni",0.01260685
"62172","IRR",2012-12-01,"prodajni",8.142e-05
"62173","DOP",2012-12-01,"prodajni",0.0249376559
"62174","ISK",2012-12-01,"prodajni",0.007953
"62175","XAG",2012-12-01,"prodajni",33.4150009322
"62176","CRC",2012-12-01,"prodajni",0.0020291796
"62177","SYP",2012-12-01,"prodajni",0.0140845
"62178","LYD",2012-12-01,"prodajni",0.7923930491
"62179","JMD",2012-12-01,"prodajni",0.01097126
"62180","MUR",2012-12-01,"prodajni",0.032352
"62181","GHS",2012-12-01,"prodajni",0.52510339
"62182","AOA",2012-12-01,"prodajni",0.0104483
"62183","UYU",2012-12-01,"prodajni",0.05091683
"62184","AFN",2012-12-01,"prodajni",0.01943637
"62185","LBP",2012-12-01,"prodajni",0.0006649
"62186","XPF",2012-12-01,"prodajni",0.0108831169
"62187","TTD",2012-12-01,"prodajni",0.15624773
"62188","TZS",2012-12-01,"prodajni",0.0006337136
"62189","ALL",2012-12-01,"prodajni",0.0092954081
"62190","XCD",2012-12-01,"prodajni",0.37037
"62191","GTQ",2012-12-01,"prodajni",0.12670257
"62192","NPR",2012-12-01,"prodajni",0.011350738
"62193","BOB",2012-12-01,"prodajni",0.1447255
"62194","ZWD",2012-12-01,"prodajni",0.0027631943
"62195","BBD",2012-12-01,"prodajni",0.5
"62196","CUC",2012-12-01,"prodajni",1
"62197","LAK",2012-12-01,"prodajni",0.0001257387
"62198","BND",2012-12-01,"prodajni",0.8193699045
"62199","BWP",2012-12-01,"prodajni",0.1247999966
"62200","HNL",2012-12-01,"prodajni",0.05050505
"62201","PYG",2012-12-01,"prodajni",0.0002251
"62202","ETB",2012-12-01,"prodajni",0.054942
"62203","NAD",2012-12-01,"prodajni",0.1124802457
"62204","PGK",2012-12-01,"prodajni",0.48324701
"62205","SDG",2012-12-01,"prodajni",0.2267573696
"62206","MOP",2012-12-01,"prodajni",0.1252732287
"62207","NIO",2012-12-01,"prodajni",0.0416215782
"62208","BMD",2012-12-01,"prodajni",1
"62209","KZT",2012-12-01,"prodajni",0.00664651
"62210","PAB",2012-12-01,"prodajni",1
"62211","BAM",2012-12-01,"prodajni",0.6640154301
"62212","GYD",2012-12-01,"prodajni",0.004921
"62213","YER",2012-12-01,"prodajni",0.0046511628
"62214","MGA",2012-12-01,"prodajni",0.00044803
"62215","KYD",2012-12-01,"prodajni",1.219457226
"62216","MZN",2012-12-01,"prodajni",0.03350094
"62217","RSD",2012-12-01,"prodajni",0.01149683
"62218","SCR",2012-12-01,"prodajni",0.0763358779
"62219","AMD",2012-12-01,"prodajni",0.00246719
"62220","SBD",2012-12-01,"prodajni",0.1413103801
"62221","AZN",2012-12-01,"prodajni",1.2743729999
"62222","SLL",2012-12-01,"prodajni",0.000231107
"62223","TOP",2012-12-01,"prodajni",0.567
"62224","BZD",2012-12-01,"prodajni",0.5012544872
"62225","MWK",2012-12-01,"prodajni",0.003044
"62226","GMD",2012-12-01,"prodajni",0.0330664
"62227","BIF",2012-12-01,"prodajni",0.00065877
"62228","SOS",2012-12-01,"prodajni",0.0006195787
"62229","HTG",2012-12-01,"prodajni",0.02372479
"62230","GNF",2012-12-01,"prodajni",0.000143
"62231","MVR",2012-12-01,"prodajni",0.06501951
"62232","MNT",2012-12-01,"prodajni",0.00071557
"62233","CDF",2012-12-01,"prodajni",0.00108979
"62234","STD",2012-12-01,"prodajni",5.27704e-05
"62235","TJS",2012-12-01,"prodajni",0.20965702
"62236","KPW",2012-12-01,"prodajni",0.0076840237
"62237","MMK",2012-12-01,"prodajni",0.00117302
"62238","LSL",2012-12-01,"prodajni",0.1124802457
"62239","LRD",2012-12-01,"prodajni",0.01351352
"62240","KGS",2012-12-01,"prodajni",0.021161
"62241","GIP",2012-12-01,"prodajni",1.6015
"62242","XPT",2012-12-01,"prodajni",1602.4850055478
"62243","MDL",2012-12-01,"prodajni",0.08097299
"62244","CUP",2012-12-01,"prodajni",0.0377358491
"62245","KHR",2012-12-01,"prodajni",0.0002501
"62246","MKD",2012-12-01,"prodajni",0.0211205
"62247","VUV",2012-12-01,"prodajni",0.0109115
"62248","MRO",2012-12-01,"prodajni",0.00336226
"62249","ANG",2012-12-01,"prodajni",0.558659
"62250","SZL",2012-12-01,"prodajni",0.1124802457
"62251","CVE",2012-12-01,"prodajni",0.0117855
"62252","SRD",2012-12-01,"prodajni",0.304217
"62253","XPD",2012-12-01,"prodajni",683.0000202168
"62254","SVC",2012-12-01,"prodajni",0.1142857143
"62255","BSD",2012-12-01,"prodajni",1
"62256","XDR",2012-12-01,"prodajni",1.5338599701
"62257","RWF",2012-12-01,"prodajni",0.00158808
"62258","AWG",2012-12-01,"prodajni",0.5586592179
"62259","DJF",2012-12-01,"prodajni",0.00557853
"62260","BTN",2012-12-01,"prodajni",0.0184280411
"62261","KMF",2012-12-01,"prodajni",0.0026398098
"62262","WST",2012-12-01,"prodajni",0.4315
"62263","SPL",2012-12-01,"prodajni",5.9999999988
"62264","ERN",2012-12-01,"prodajni",0.066225
"62265","FKP",2012-12-01,"prodajni",1.6015
"62266","SHP",2012-12-01,"prodajni",1.6015
"62267","JEP",2012-12-01,"prodajni",1.6015
"62268","TMT",2012-12-01,"prodajni",0.350877193
"62269","TVD",2012-12-01,"prodajni",1.0429999999
"62270","IMP",2012-12-01,"prodajni",1.6015
"62271","GGP",2012-12-01,"prodajni",1.6015
"62272","USD",2013-01-01,"prodajni",1
"62273","EUR",2013-01-01,"prodajni",1.3203389419
"62274","GBP",2013-01-01,"prodajni",1.6259456701
"62275","INR",2013-01-01,"prodajni",0.0182468959
"62276","AUD",2013-01-01,"prodajni",1.0397276441
"62277","CAD",2013-01-01,"prodajni",1.0066894621
"62278","SGD",2013-01-01,"prodajni",0.8189159313
"62279","CHF",2013-01-01,"prodajni",1.092041551
"62280","MYR",2013-01-01,"prodajni",0.3269976045
"62281","JPY",2013-01-01,"prodajni",0.0115299504
"62282","CNY",2013-01-01,"prodajni",0.1603111985
"62283","NZD",2013-01-01,"prodajni",0.8277997566
"62284","THB",2013-01-01,"prodajni",0.0326797513
"62285","HUF",2013-01-01,"prodajni",0.0045210752
"62286","AED",2013-01-01,"prodajni",0.2722570168
"62287","HKD",2013-01-01,"prodajni",0.1290206068
"62288","MXN",2013-01-01,"prodajni",0.0778062652
"62289","ZAR",2013-01-01,"prodajni",0.1182135565
"62290","SEK",2013-01-01,"prodajni",0.1536605792
"62291","IDR",2013-01-01,"prodajni",0.0001038422
"62292","SAR",2013-01-01,"prodajni",0.2666233024
"62293","BRL",2013-01-01,"prodajni",0.4867343037
"62294","TRY",2013-01-01,"prodajni",0.5605739516
"62295","KES",2013-01-01,"prodajni",0.0116176963
"62296","KRW",2013-01-01,"prodajni",0.0009390175
"62297","EGP",2013-01-01,"prodajni",0.1570824268
"62298","IQD",2013-01-01,"prodajni",0.0008585076
"62299","NOK",2013-01-01,"prodajni",0.17965885
"62300","KWD",2013-01-01,"prodajni",3.5568230201
"62301","RUB",2013-01-01,"prodajni",0.0327390462
"62302","DKK",2013-01-01,"prodajni",0.1769895872
"62303","PKR",2013-01-01,"prodajni",0.0102805995
"62304","ILS",2013-01-01,"prodajni",0.2680611789
"62305","PLN",2013-01-01,"prodajni",0.3232167547
"62306","QAR",2013-01-01,"prodajni",0.2744916355
"62307","XAU",2013-01-01,"prodajni",1675.8301056846
"62308","OMR",2013-01-01,"prodajni",2.5977400101
"62309","COP",2013-01-01,"prodajni",0.0005655555
"62310","CLP",2013-01-01,"prodajni",0.002087494
"62311","TWD",2013-01-01,"prodajni",0.0344163368
"62312","ARS",2013-01-01,"prodajni",0.203210588
"62313","CZK",2013-01-01,"prodajni",0.0525693258
"62314","VND",2013-01-01,"prodajni",4.80017e-05
"62315","MAD",2013-01-01,"prodajni",0.1199877856
"62316","JOD",2013-01-01,"prodajni",1.4082530119
"62317","BHD",2013-01-01,"prodajni",2.6521024959
"62318","XOF",2013-01-01,"prodajni",0.0020128437
"62319","LKR",2013-01-01,"prodajni",0.007830884
"62320","UAH",2013-01-01,"prodajni",0.1243009953
"62321","NGN",2013-01-01,"prodajni",0.0064040199
"62322","TND",2013-01-01,"prodajni",0.6446620453
"62323","UGX",2013-01-01,"prodajni",0.0003710481
"62324","RON",2013-01-01,"prodajni",0.2973729504
"62325","BDT",2013-01-01,"prodajni",0.0125506936
"62326","PEN",2013-01-01,"prodajni",0.3916975484
"62327","GEL",2013-01-01,"prodajni",0.6031605483
"62328","XAF",2013-01-01,"prodajni",0.0020128437
"62329","FJD",2013-01-01,"prodajni",0.5640204633
"62330","VEF",2013-01-01,"prodajni",0.2325581395
"62331","HRK",2013-01-01,"prodajni",0.1750145523
"62332","UZS",2013-01-01,"prodajni",0.000504005
"62333","BGN",2013-01-01,"prodajni",0.6741467382
"62334","DZD",2013-01-01,"prodajni",0.0127307503
"62335","IRR",2013-01-01,"prodajni",8.14001e-05
"62336","DOP",2013-01-01,"prodajni",0.0250503357
"62337","ISK",2013-01-01,"prodajni",0.0078137227
"62338","XAG",2013-01-01,"prodajni",30.3494178247
"62339","CRC",2013-01-01,"prodajni",0.00195122
"62340","SYP",2013-01-01,"prodajni",0.0140845238
"62341","LYD",2013-01-01,"prodajni",0.7923930491
"62342","JMD",2013-01-01,"prodajni",0.0108249362
"62343","MUR",2013-01-01,"prodajni",0.03254158
"62344","GHS",2013-01-01,"prodajni",0.524167512
"62345","AOA",2013-01-01,"prodajni",0.0104362904
"62346","UYU",2013-01-01,"prodajni",0.052138
"62347","AFN",2013-01-01,"prodajni",0.0197514429
"62348","LBP",2013-01-01,"prodajni",0.0006649038
"62349","XPF",2013-01-01,"prodajni",0.0110644403
"62350","TTD",2013-01-01,"prodajni",0.15577495
"62351","TZS",2013-01-01,"prodajni",0.0006323867
"62352","ALL",2013-01-01,"prodajni",0.0094541556
"62353","XCD",2013-01-01,"prodajni",0.3703700621
"62354","GTQ",2013-01-01,"prodajni",0.1265260092
"62355","NPR",2013-01-01,"prodajni",0.011401916
"62356","BOB",2013-01-01,"prodajni",0.14472548
"62357","ZWD",2013-01-01,"prodajni",0.0027631943
"62358","BBD",2013-01-01,"prodajni",0.5
"62359","CUC",2013-01-01,"prodajni",1
"62360","LAK",2013-01-01,"prodajni",0.0001250632
"62361","BND",2013-01-01,"prodajni",0.8189159313
"62362","BWP",2013-01-01,"prodajni",0.1281999946
"62363","HNL",2013-01-01,"prodajni",0.0502510437
"62364","PYG",2013-01-01,"prodajni",0.000237
"62365","ETB",2013-01-01,"prodajni",0.05472032
"62366","NAD",2013-01-01,"prodajni",0.1182135565
"62367","PGK",2013-01-01,"prodajni",0.4840043453
"62368","SDG",2013-01-01,"prodajni",0.2266909682
"62369","MOP",2013-01-01,"prodajni",0.125262725
"62370","NIO",2013-01-01,"prodajni",0.0414851804
"62371","BMD",2013-01-01,"prodajni",1
"62372","KZT",2013-01-01,"prodajni",0.0066470338
"62373","PAB",2013-01-01,"prodajni",1
"62374","BAM",2013-01-01,"prodajni",0.6750785815
"62375","GYD",2013-01-01,"prodajni",0.0049043227
"62376","YER",2013-01-01,"prodajni",0.0046545403
"62377","MGA",2013-01-01,"prodajni",0.0004440599
"62378","KYD",2013-01-01,"prodajni",1.2195120077
"62379","MZN",2013-01-01,"prodajni",0.0338410099
"62380","RSD",2013-01-01,"prodajni",0.0117660034
"62381","SCR",2013-01-01,"prodajni",0.0762189597
"62382","AMD",2013-01-01,"prodajni",0.0024779714
"62383","SBD",2013-01-01,"prodajni",0.1410278336
"62384","AZN",2013-01-01,"prodajni",1.2738855621
"62385","SLL",2013-01-01,"prodajni",0.00022968
"62386","TOP",2013-01-01,"prodajni",0.577
"62387","BZD",2013-01-01,"prodajni",0.5001711824
"62388","MWK",2013-01-01,"prodajni",0.0031152648
"62389","GMD",2013-01-01,"prodajni",0.0293138702
"62390","BIF",2013-01-01,"prodajni",0.00065392
"62391","SOS",2013-01-01,"prodajni",0.0006239933
"62392","HTG",2013-01-01,"prodajni",0.0237249647
"62393","GNF",2013-01-01,"prodajni",0.0001425799
"62394","MVR",2013-01-01,"prodajni",0.065061962
"62395","MNT",2013-01-01,"prodajni",0.0007259933
"62396","CDF",2013-01-01,"prodajni",0.0010926999
"62397","STD",2013-01-01,"prodajni",5.46179e-05
"62398","TJS",2013-01-01,"prodajni",0.2098904583
"62399","KPW",2013-01-01,"prodajni",0.0076991305
"62400","MMK",2013-01-01,"prodajni",0.0011660302
"62401","LSL",2013-01-01,"prodajni",0.1182135565
"62402","LRD",2013-01-01,"prodajni",0.0137775815
"62403","KGS",2013-01-01,"prodajni",0.0210965263
"62404","GIP",2013-01-01,"prodajni",1.6259456701
"62405","XPT",2013-01-01,"prodajni",1540.0399609569
"62406","MDL",2013-01-01,"prodajni",0.0825640011
"62407","CUP",2013-01-01,"prodajni",0.0377358491
"62408","MKD",2013-01-01,"prodajni",0.021187522
"62409","VUV",2013-01-01,"prodajni",0.010977456
"62410","MRO",2013-01-01,"prodajni",0.0033291305
"62411","ANG",2013-01-01,"prodajni",0.5586590367
"62412","SZL",2013-01-01,"prodajni",0.1182135565
"62413","CVE",2013-01-01,"prodajni",0.0120081198
"62414","SRD",2013-01-01,"prodajni",0.3053784815
"62415","XPD",2013-01-01,"prodajni",704.5050207607
"62416","SVC",2013-01-01,"prodajni",0.1142857143
"62417","BSD",2013-01-01,"prodajni",1
"62418","XDR",2013-01-01,"prodajni",1.5383434552
"62419","RWF",2013-01-01,"prodajni",0.0015837183
"62420","AWG",2013-01-01,"prodajni",0.5586592179
"62421","DJF",2013-01-01,"prodajni",0.0055860016
"62422","BTN",2013-01-01,"prodajni",0.0182468959
"62423","KMF",2013-01-01,"prodajni",0.0026837917
"62424","WST",2013-01-01,"prodajni",0.4415
"62425","SPL",2013-01-01,"prodajni",5.9999999988
"62426","ERN",2013-01-01,"prodajni",0.0662251698
"62427","FKP",2013-01-01,"prodajni",1.6259456701
"62428","SHP",2013-01-01,"prodajni",1.6259456701
"62429","JEP",2013-01-01,"prodajni",1.6259456701
"62430","TMT",2013-01-01,"prodajni",0.350877193
"62431","TVD",2013-01-01,"prodajni",1.0397276441
"62432","IMP",2013-01-01,"prodajni",1.6259456701
"62433","GGP",2013-01-01,"prodajni",1.6259456701
"62434","USD",2013-02-01,"prodajni",1
"62435","EUR",2013-02-01,"prodajni",1.3690555612
"62436","GBP",2013-02-01,"prodajni",1.5739788886
"62437","INR",2013-02-01,"prodajni",0.01879346
"62438","AUD",2013-02-01,"prodajni",1.0413198357
"62439","CAD",2013-02-01,"prodajni",1.0012418259
"62440","SGD",2013-02-01,"prodajni",0.8067535495
"62441","CHF",2013-02-01,"prodajni",1.1073353778
"62442","MYR",2013-02-01,"prodajni",0.3212418308
"62443","JPY",2013-02-01,"prodajni",0.0108058839
"62444","CNY",2013-02-01,"prodajni",0.1604904888
"62445","NZD",2013-02-01,"prodajni",0.8464214612
"62446","THB",2013-02-01,"prodajni",0.0335694525
"62447","HUF",2013-02-01,"prodajni",0.0046908239
"62448","AED",2013-02-01,"prodajni",0.2722421888
"62449","HKD",2013-02-01,"prodajni",0.1289244792
"62450","MXN",2013-02-01,"prodajni",0.0791381018
"62451","ZAR",2013-02-01,"prodajni",0.1131206717
"62452","PHP",2013-02-01,"prodajni",0.02458215
"62453","SEK",2013-02-01,"prodajni",0.1589559921
"62454","IDR",2013-02-01,"prodajni",0.0001028807
"62455","SAR",2013-02-01,"prodajni",0.2666570695
"62456","BRL",2013-02-01,"prodajni",0.5045849277
"62457","TRY",2013-02-01,"prodajni",0.5723997214
"62458","KES",2013-02-01,"prodajni",0.01141553
"62459","KRW",2013-02-01,"prodajni",0.0009157583
"62460","EGP",2013-02-01,"prodajni",0.1488649304
"62461","IQD",2013-02-01,"prodajni",0.0008584095
"62462","NOK",2013-02-01,"prodajni",0.1839420453
"62463","KWD",2013-02-01,"prodajni",3.5577722102
"62464","RUB",2013-02-01,"prodajni",0.0334903164
"62465","DKK",2013-02-01,"prodajni",0.183501157
"62466","PKR",2013-02-01,"prodajni",0.01023045
"62467","ILS",2013-02-01,"prodajni",0.2725065392
"62468","PLN",2013-02-01,"prodajni",0.3286994477
"62469","QAR",2013-02-01,"prodajni",0.274687536
"62470","XAU",2013-02-01,"prodajni",1671.2827496211
"62471","OMR",2013-02-01,"prodajni",2.5977400094
"62472","COP",2013-02-01,"prodajni",0.00056291
"62473","CLP",2013-02-01,"prodajni",0.00211798
"62474","TWD",2013-02-01,"prodajni",0.0337521209
"62475","ARS",2013-02-01,"prodajni",0.2008034841
"62476","CZK",2013-02-01,"prodajni",0.0533375266
"62477","VND",2013-02-01,"prodajni",4.801e-05
"62478","MAD",2013-02-01,"prodajni",0.1220934493
"62479","JOD",2013-02-01,"prodajni",1.4109353001
"62480","BHD",2013-02-01,"prodajni",2.6518211292
"62481","XOF",2013-02-01,"prodajni",0.0020871117
"62482","LKR",2013-02-01,"prodajni",0.00791766
"62483","UAH",2013-02-01,"prodajni",0.1233046106
"62484","NGN",2013-02-01,"prodajni",0.0063593099
"62485","TND",2013-02-01,"prodajni",0.6540223096
"62486","UGX",2013-02-01,"prodajni",0.0003742519
"62487","RON",2013-02-01,"prodajni",0.3130872981
"62488","BDT",2013-02-01,"prodajni",0.0126619497
"62489","PEN",2013-02-01,"prodajni",0.38804958
"62490","GEL",2013-02-01,"prodajni",0.604163454
"62491","XAF",2013-02-01,"prodajni",0.0020871117
"62492","FJD",2013-02-01,"prodajni",0.5669944106
"62493","VEF",2013-02-01,"prodajni",0.2325581395
"62494","HRK",2013-02-01,"prodajni",0.1803588358
"62495","UZS",2013-02-01,"prodajni",0.0005002885
"62496","BGN",2013-02-01,"prodajni",0.6975582715
"62497","DZD",2013-02-01,"prodajni",0.0128074038
"62498","IRR",2013-02-01,"prodajni",8.1416e-05
"62499","DOP",2013-02-01,"prodajni",0.0245641398
"62500","ISK",2013-02-01,"prodajni",0.0079232424
"62501","XAG",2013-02-01,"prodajni",31.8744025123
"62502","CRC",2013-02-01,"prodajni",0.00199402
"62503","SYP",2013-02-01,"prodajni",0.0140846192
"62504","LYD",2013-02-01,"prodajni",0.8025681851
"62505","JMD",2013-02-01,"prodajni",0.0108463096
"62506","MUR",2013-02-01,"prodajni",0.032362542
"62507","GHS",2013-02-01,"prodajni",0.5252135407
"62508","AOA",2013-02-01,"prodajni",0.0104232417
"62509","UYU",2013-02-01,"prodajni",0.0523563775
"62510","AFN",2013-02-01,"prodajni",0.0196579702
"62511","LBP",2013-02-01,"prodajni",0.0006644613
"62512","XPF",2013-02-01,"prodajni",0.0114726856
"62513","TTD",2013-02-01,"prodajni",0.1563472204
"62514","TZS",2013-02-01,"prodajni",0.00061786
"62515","ALL",2013-02-01,"prodajni",0.0097992019
"62516","XCD",2013-02-01,"prodajni",0.37037037
"62517","GTQ",2013-02-01,"prodajni",0.12788542
"62518","NPR",2013-02-01,"prodajni",0.01171
"62519","BOB",2013-02-01,"prodajni",0.1447253992
"62520","ZWD",2013-02-01,"prodajni",0.0027631943
"62521","BBD",2013-02-01,"prodajni",0.5
"62522","CUC",2013-02-01,"prodajni",1
"62523","LAK",2013-02-01,"prodajni",0.0001260962
"62524","BND",2013-02-01,"prodajni",0.8067535495
"62525","BWP",2013-02-01,"prodajni",0.1247000024
"62526","HNL",2013-02-01,"prodajni",0.0501756225
"62527","PYG",2013-02-01,"prodajni",0.000241
"62528","ETB",2013-02-01,"prodajni",0.0544860466
"62529","NAD",2013-02-01,"prodajni",0.1131206717
"62530","PGK",2013-02-01,"prodajni",0.47749921
"62531","SDG",2013-02-01,"prodajni",0.2266549782
"62532","MOP",2013-02-01,"prodajni",0.1251693973
"62533","NIO",2013-02-01,"prodajni",0.04117769
"62534","BMD",2013-02-01,"prodajni",1
"62535","KZT",2013-02-01,"prodajni",0.00662647
"62536","PAB",2013-02-01,"prodajni",1
"62537","BAM",2013-02-01,"prodajni",0.6999869934
"62538","GYD",2013-02-01,"prodajni",0.00490319
"62539","YER",2013-02-01,"prodajni",0.0046516533
"62540","MGA",2013-02-01,"prodajni",0.0004619
"62541","KYD",2013-02-01,"prodajni",1.2195121603
"62542","MZN",2013-02-01,"prodajni",0.0335853199
"62543","RSD",2013-02-01,"prodajni",0.01234408
"62544","SCR",2013-02-01,"prodajni",0.078852355
"62545","AMD",2013-02-01,"prodajni",0.002459922
"62546","SBD",2013-02-01,"prodajni",0.1390824747
"62547","AZN",2013-02-01,"prodajni",1.2748602901
"62548","SLL",2013-02-01,"prodajni",0.000231518
"62549","TOP",2013-02-01,"prodajni",0.5797
"62550","BZD",2013-02-01,"prodajni",0.5012814802
"62551","MWK",2013-02-01,"prodajni",0.002778326
"62552","GMD",2013-02-01,"prodajni",0.0294181324
"62553","BIF",2013-02-01,"prodajni",0.0006406322
"62554","SOS",2013-02-01,"prodajni",0.00062349
"62555","HTG",2013-02-01,"prodajni",0.02352941
"62556","GNF",2013-02-01,"prodajni",0.00014307
"62557","MVR",2013-02-01,"prodajni",0.0648929322
"62558","MNT",2013-02-01,"prodajni",0.000718028
"62559","CDF",2013-02-01,"prodajni",0.0010890136
"62560","STD",2013-02-01,"prodajni",5.54017e-05
"62561","TJS",2013-02-01,"prodajni",0.20974058
"62562","KPW",2013-02-01,"prodajni",0.0075929276
"62563","MMK",2013-02-01,"prodajni",0.00116754
"62564","LSL",2013-02-01,"prodajni",0.1131206717
"62565","LRD",2013-02-01,"prodajni",0.0135135168
"62566","KGS",2013-02-01,"prodajni",0.0209227814
"62567","GIP",2013-02-01,"prodajni",1.5739788886
