"","kratica","datum","tip","tecaj"
"531","QAR",2016-01-04,"nakupni",3.6408039989
"532","XAU",2016-01-04,"nakupni",0.0009317014
"533","OMR",2016-01-04,"nakupni",0.3845007968
"534","COP",2016-01-04,"nakupni",3203.0007835531
"535","CLP",2016-01-04,"nakupni",717.7156908767
"536","TWD",2016-01-04,"nakupni",33.1566351998
"537","ARS",2016-01-04,"nakupni",13.0335
"538","CZK",2016-01-04,"nakupni",25.0162217426
"539","VND",2016-01-04,"nakupni",22162.500000047
"540","MAD",2016-01-04,"nakupni",9.9554291611
"541","JOD",2016-01-04,"nakupni",0.709806005
"542","BHD",2016-01-04,"nakupni",0.3770008039
"543","XOF",2016-01-04,"nakupni",607.260308074
"544","LKR",2016-01-04,"nakupni",143.8228102977
"545","UAH",2016-01-04,"nakupni",24.1409993896
"546","NGN",2016-01-04,"nakupni",199.002
"547","TND",2016-01-04,"nakupni",2.0375079041
"548","UGX",2016-01-04,"nakupni",3388.04
"549","RON",2016-01-04,"nakupni",4.189315346
"550","BDT",2016-01-04,"nakupni",78.3809972534
"551","PEN",2016-01-04,"nakupni",3.4275
"552","GEL",2016-01-04,"nakupni",2.4099066636
"553","XAF",2016-01-04,"nakupni",607.260308074
"554","FJD",2016-01-04,"nakupni",2.202
"555","VEF",2016-01-04,"nakupni",6.30525
"556","HRK",2016-01-04,"nakupni",7.0735706194
"557","UZS",2016-01-04,"nakupni",2815
"558","BGN",2016-01-04,"nakupni",1.807974
"559","DZD",2016-01-04,"nakupni",107.1000000001
"560","IRR",2016-01-04,"nakupni",29830.2
"561","DOP",2016-01-04,"nakupni",45.535
"562","ISK",2016-01-04,"nakupni",130.25
"563","XAG",2016-01-04,"nakupni",0.0719309971
"564","CRC",2016-01-04,"nakupni",531.9799829102
"565","SYP",2016-01-04,"nakupni",188.8160478535
"566","LYD",2016-01-04,"nakupni",1.3895280218
"567","JMD",2016-01-04,"nakupni",119.9020015259
"568","MUR",2016-01-04,"nakupni",35.9000000001
"569","GHS",2016-01-04,"nakupni",3.8175
"570","AOA",2016-01-04,"nakupni",135.2215672991
"571","UYU",2016-01-04,"nakupni",29.9003996277
"572","AFN",2016-01-04,"nakupni",68.4507969971
"573","LBP",2016-01-04,"nakupni",1511.028
"574","XPF",2016-01-04,"nakupni",110.4728367222
"575","TTD",2016-01-04,"nakupni",6.3786999855
"576","TZS",2016-01-04,"nakupni",2158.028
"577","ALL",2016-01-04,"nakupni",126.1
"578","XCD",2016-01-04,"nakupni",2.7000027
"579","GTQ",2016-01-04,"nakupni",7.6495118942
"580","NPR",2016-01-04,"nakupni",103.0999984741
"581","BOB",2016-01-04,"nakupni",6.8503999023
"582","ZWD",2016-01-04,"nakupni",361.9
"583","BBD",2016-01-04,"nakupni",2
"584","CUC",2016-01-04,"nakupni",1
"585","LAK",2016-01-04,"nakupni",8124.14
"586","BND",2016-01-04,"nakupni",1.4267097841
"587","BWP",2016-01-04,"nakupni",11.2385437095
"588","HNL",2016-01-04,"nakupni",22.375
"589","PYG",2016-01-04,"nakupni",5807.2
"590","ETB",2016-01-04,"nakupni",21.3
"591","NAD",2016-01-04,"nakupni",15.6263301427
"592","PGK",2016-01-04,"nakupni",3.0085
"593","SDG",2016-01-04,"nakupni",6.095
"594","MOP",2016-01-04,"nakupni",7.9832794243
"595","NIO",2016-01-04,"nakupni",27.9
"596","BMD",2016-01-04,"nakupni",1
"597","KZT",2016-01-04,"nakupni",339.8502060547
"598","PAB",2016-01-04,"nakupni",1
"599","BAM",2016-01-04,"nakupni",1.8106338195
"600","GYD",2016-01-04,"nakupni",204.9199938965
"601","YER",2016-01-04,"nakupni",215.125
"602","MGA",2016-01-04,"nakupni",3201.9999999992
"603","KYD",2016-01-04,"nakupni",0.8200001312
"604","MZN",2016-01-04,"nakupni",47.68
"605","RSD",2016-01-04,"nakupni",112.8246670826
"606","SCR",2016-01-04,"nakupni",12.7284853678
"607","AMD",2016-01-04,"nakupni",483.7929366231
"608","SBD",2016-01-04,"nakupni",8.0321285141
"609","AZN",2016-01-04,"nakupni",1.56174475
"610","SLL",2016-01-04,"nakupni",4147.9999999987
"611","TOP",2016-01-04,"nakupni",2.2810011078
"612","BZD",2016-01-04,"nakupni",1.9801388187
"613","MWK",2016-01-04,"nakupni",605
"614","GMD",2016-01-04,"nakupni",39.1079984741
"615","BIF",2016-01-04,"nakupni",1531.08
"616","SOS",2016-01-04,"nakupni",617.5
"617","HTG",2016-01-04,"nakupni",56.4740012207
"618","GNF",2016-01-04,"nakupni",7630.4
"619","MVR",2016-01-04,"nakupni",15.3
"620","MNT",2016-01-04,"nakupni",1985.02
"621","CDF",2016-01-04,"nakupni",908.04
"622","STD",2016-01-04,"nakupni",22555.000000006
"623","TJS",2016-01-04,"nakupni",7.1100998969
"624","KPW",2016-01-04,"nakupni",129.9439698723
"625","MMK",2016-01-04,"nakupni",1298.02
"626","LSL",2016-01-04,"nakupni",15.6263301427
"627","LRD",2016-01-04,"nakupni",84.508
"628","KGS",2016-01-04,"nakupni",75.8955676988
"629","GIP",2016-01-04,"nakupni",0.6809347185
"630","XPT",2016-01-04,"nakupni",0.0011348687
"631","MDL",2016-01-04,"nakupni",19.6554006805
"632","CUP",2016-01-04,"nakupni",26.5
"633","KHR",2016-01-04,"nakupni",4019.04
"634","MKD",2016-01-04,"nakupni",56.5507992554
"635","VUV",2016-01-04,"nakupni",109.4579969482
"636","MRO",2016-01-04,"nakupni",305.0000000019
"637","ANG",2016-01-04,"nakupni",1.7700199814
"638","SZL",2016-01-04,"nakupni",15.6263301427
"639","CVE",2016-01-04,"nakupni",101.5015999756
"640","SRD",2016-01-04,"nakupni",3.9502000465
"641","XPD",2016-01-04,"nakupni",0.0018391439
"642","SVC",2016-01-04,"nakupni",8.75
"643","BSD",2016-01-04,"nakupni",1
"644","XDR",2016-01-04,"nakupni",0.7227498899
"645","RWF",2016-01-04,"nakupni",745.0000000005
"646","AWG",2016-01-04,"nakupni",1.79
"647","DJF",2016-01-04,"nakupni",176.8040030518
"648","BTN",2016-01-04,"nakupni",66.566928
"649","KMF",2016-01-04,"nakupni",455.4452310555
"650","WST",2016-01-04,"nakupni",2.6706586458
"651","SPL",2016-01-04,"nakupni",0.1666666667
"652","ERN",2016-01-04,"nakupni",10.4699971239
"653","FKP",2016-01-04,"nakupni",0.6809347185
"654","SHP",2016-01-04,"nakupni",0.6809347185
"655","JEP",2016-01-04,"nakupni",0.6809347185
"656","TMT",2016-01-04,"nakupni",3.5
"657","TVD",2016-01-04,"nakupni",1.3956611014
"658","IMP",2016-01-04,"nakupni",0.6809347185
"659","GGP",2016-01-04,"nakupni",0.6809347185
"660","ZMW",2016-01-04,"nakupni",11.0108002319
"661","USD",2016-01-05,"nakupni",1
"662","EUR",2016-01-05,"nakupni",0.9309209112
"663","GBP",2016-01-05,"nakupni",0.6819862985
"664","INR",2016-01-05,"nakupni",66.5377021439
"665","AUD",2016-01-05,"nakupni",1.3983907252
"666","CAD",2016-01-05,"nakupni",1.3988570903
"667","SGD",2016-01-05,"nakupni",1.4280373731
"668","CHF",2016-01-05,"nakupni",1.0097442981
"669","MYR",2016-01-05,"nakupni",4.3466199934
"670","JPY",2016-01-05,"nakupni",118.9554438926
"671","CNY",2016-01-05,"nakupni",6.520549035
"672","NZD",2016-01-05,"nakupni",1.4922405149
"673","THB",2016-01-05,"nakupni",36.1275035348
"674","HUF",2016-01-05,"nakupni",291.8851290587
"675","AED",2016-01-05,"nakupni",3.6726498828
"676","HKD",2016-01-05,"nakupni",7.751728011
"677","MXN",2016-01-05,"nakupni",17.3603724422
"678","ZAR",2016-01-05,"nakupni",15.6287741551
"679","PHP",2016-01-05,"nakupni",46.8929989456
"680","SEK",2016-01-05,"nakupni",8.6012166026
"681","IDR",2016-01-05,"nakupni",13889.457638023
"682","SAR",2016-01-05,"nakupni",3.751798329
"683","BRL",2016-01-05,"nakupni",4.0100329411
"684","TRY",2016-01-05,"nakupni",2.9827198057
"685","KES",2016-01-05,"nakupni",102.3499952742
"686","KRW",2016-01-05,"nakupni",1188.9020448729
"687","EGP",2016-01-05,"nakupni",7.8324998209
"688","IQD",2016-01-05,"nakupni",1094.0007914259
"689","NOK",2016-01-05,"nakupni",8.9220236852
"690","KWD",2016-01-05,"nakupni",0.30385
"691","RUB",2016-01-05,"nakupni",73.2879592844
"692","DKK",2016-01-05,"nakupni",6.9451835481
"693","PKR",2016-01-05,"nakupni",104.8500912742
"694","ILS",2016-01-05,"nakupni",3.9320425362
"695","PLN",2016-01-05,"nakupni",4.0096125094
"696","QAR",2016-01-05,"nakupni",3.6419999225
"697","XAU",2016-01-05,"nakupni",0.0009261435
"698","OMR",2016-01-05,"nakupni",0.3848999899
"699","COP",2016-01-05,"nakupni",3216.4402204141
"700","CLP",2016-01-05,"nakupni",713.8712877558
"701","TWD",2016-01-05,"nakupni",33.138420288
"702","ARS",2016-01-05,"nakupni",13.2355267997
"703","CZK",2016-01-05,"nakupni",25.154703442
"704","VND",2016-01-05,"nakupni",22484.97936
"705","MAD",2016-01-05,"nakupni",9.9887200864
"706","JOD",2016-01-05,"nakupni",0.7105499846
"707","BHD",2016-01-05,"nakupni",0.3770999876
"708","XOF",2016-01-05,"nakupni",610.6440881169
"709","LKR",2016-01-05,"nakupni",144.1262776795
"710","UAH",2016-01-05,"nakupni",24.1749944303
"711","NGN",2016-01-05,"nakupni",199.1000013031
"712","TND",2016-01-05,"nakupni",2.0539995328
"713","UGX",2016-01-05,"nakupni",3392.9999958981
"714","RON",2016-01-05,"nakupni",4.2095505744
"715","BDT",2016-01-05,"nakupni",78.4749937852
"716","PEN",2016-01-05,"nakupni",3.4184998826
"717","GEL",2016-01-05,"nakupni",2.4149068335
"718","XAF",2016-01-05,"nakupni",610.6440881169
"719","FJD",2016-01-05,"nakupni",2.13675
"720","VEF",2016-01-05,"nakupni",6.2877012834
"721","HRK",2016-01-05,"nakupni",7.1119080464
"722","UZS",2016-01-05,"nakupni",2820.5
"723","BGN",2016-01-05,"nakupni",1.822975
"724","DZD",2016-01-05,"nakupni",108.4299439852
"725","IRR",2016-01-05,"nakupni",29850.018472815
"726","DOP",2016-01-05,"nakupni",45.6299911736
"727","ISK",2016-01-05,"nakupni",131.4749999373
"728","XAG",2016-01-05,"nakupni",0.0713097539
"729","CRC",2016-01-05,"nakupni",538.2698564541
"730","SYP",2016-01-05,"nakupni",188.8160478535
"731","LYD",2016-01-05,"nakupni",1.365
"732","JMD",2016-01-05,"nakupni",120.1899874008
"733","MUR",2016-01-05,"nakupni",36.3499731942
"734","GHS",2016-01-05,"nakupni",3.9149932419
"735","AOA",2016-01-05,"nakupni",155.5069531091
"736","UYU",2016-01-05,"nakupni",30.2299979406
"737","AFN",2016-01-05,"nakupni",68.5299728594
"738","LBP",2016-01-05,"nakupni",1513.5
"739","XPF",2016-01-05,"nakupni",111.0884142187
"740","TTD",2016-01-05,"nakupni",6.4035011017
"741","TZS",2016-01-05,"nakupni",2178.4999366829
"742","ALL",2016-01-05,"nakupni",127.975
"743","XCD",2016-01-05,"nakupni",2.7000000027
"744","GTQ",2016-01-05,"nakupni",7.6545000076
"745","NPR",2016-01-05,"nakupni",103.3150024414
"746","BOB",2016-01-05,"nakupni",6.9099998243
"747","ZWD",2016-01-05,"nakupni",361.9
"748","BBD",2016-01-05,"nakupni",2
"749","CUC",2016-01-05,"nakupni",1
"750","LAK",2016-01-05,"nakupni",8141.500832
"751","BND",2016-01-05,"nakupni",1.4280373731
"752","BWP",2016-01-05,"nakupni",11.2894951699
"753","HNL",2016-01-05,"nakupni",22.369998292
"754","PYG",2016-01-05,"nakupni",5893.9983267767
"755","ETB",2016-01-05,"nakupni",21.33
"756","NAD",2016-01-05,"nakupni",15.6287741551
"757","PGK",2016-01-05,"nakupni",3.01025
"758","SDG",2016-01-05,"nakupni",6.0825007809
"759","MOP",2016-01-05,"nakupni",7.9842798513
"760","NIO",2016-01-05,"nakupni",27.9
"761","BMD",2016-01-05,"nakupni",1
"762","KZT",2016-01-05,"nakupni",343.024982828
"763","PAB",2016-01-05,"nakupni",1
"764","BAM",2016-01-05,"nakupni",1.8207230457
"765","GYD",2016-01-05,"nakupni",208.4499171266
"766","YER",2016-01-05,"nakupni",214.8000254516
"767","MGA",2016-01-05,"nakupni",3221.995872
"768","KYD",2016-01-05,"nakupni",0.8199999967
"769","MZN",2016-01-05,"nakupni",44.9500961484
"770","RSD",2016-01-05,"nakupni",113.7398927888
"771","SCR",2016-01-05,"nakupni",12.07
"772","AMD",2016-01-05,"nakupni",483.7484701455
"773","SBD",2016-01-05,"nakupni",7.9968012795
"774","AZN",2016-01-05,"nakupni",1.563245155
"775","SLL",2016-01-05,"nakupni",4138.000128
"776","TOP",2016-01-05,"nakupni",2.2742730766
"777","BZD",2016-01-05,"nakupni",1.9973498199
"778","MWK",2016-01-05,"nakupni",674.5989188359
"779","GMD",2016-01-05,"nakupni",40.0899649526
"780","BIF",2016-01-05,"nakupni",1544.001088
"781","SOS",2016-01-05,"nakupni",613
"782","HTG",2016-01-05,"nakupni",57.1399710372
"783","GNF",2016-01-05,"nakupni",7678.004928
"784","MVR",2016-01-05,"nakupni",15.0499835571
"785","MNT",2016-01-05,"nakupni",1992.5000971486
"786","CDF",2016-01-05,"nakupni",918.000512
"787","STD",2016-01-05,"nakupni",22812.999488
"788","TJS",2016-01-05,"nakupni",7.1100998969
"789","KPW",2016-01-05,"nakupni",129.8128096899
"790","MMK",2016-01-05,"nakupni",1297.5009969237
"791","LSL",2016-01-05,"nakupni",15.6287741551
"792","LRD",2016-01-05,"nakupni",85.000096
"793","KGS",2016-01-05,"nakupni",75.8955676988
"794","GIP",2016-01-05,"nakupni",0.6819862985
"795","XPT",2016-01-05,"nakupni",0.0011231985
"796","MDL",2016-01-05,"nakupni",19.6700265691
"797","CUP",2016-01-05,"nakupni",26.5
"798","KHR",2016-01-05,"nakupni",4030.00144
"799","MKD",2016-01-05,"nakupni",57.2500123756
"800","VUV",2016-01-05,"nakupni",108.7802309988
"801","MRO",2016-01-05,"nakupni",301.500576
"802","ANG",2016-01-05,"nakupni",1.7725011581
"803","SZL",2016-01-05,"nakupni",15.6287741551
"804","CVE",2016-01-05,"nakupni",102.74997984
"805","SRD",2016-01-05,"nakupni",3.975001479
"806","XPD",2016-01-05,"nakupni",0.0018493734
"807","SVC",2016-01-05,"nakupni",8.75
"808","BSD",2016-01-05,"nakupni",1
"809","XDR",2016-01-05,"nakupni",0.7258499979
"810","RWF",2016-01-05,"nakupni",747.9198280313
"811","AWG",2016-01-05,"nakupni",1.79
"812","DJF",2016-01-05,"nakupni",177.3000241716
"813","BTN",2016-01-05,"nakupni",66.5377021439
"814","KMF",2016-01-05,"nakupni",457.9830660877
"815","WST",2016-01-05,"nakupni",2.6315757419
"816","SPL",2016-01-05,"nakupni",0.1666666667
"817","ERN",2016-01-05,"nakupni",10.4699971239
"818","FKP",2016-01-05,"nakupni",0.6819862985
"819","SHP",2016-01-05,"nakupni",0.6819862985
"820","JEP",2016-01-05,"nakupni",0.6819862985
"821","TMT",2016-01-05,"nakupni",3.5
"822","TVD",2016-01-05,"nakupni",1.3983907252
"823","IMP",2016-01-05,"nakupni",0.6819862985
"824","GGP",2016-01-05,"nakupni",0.6819862985
"825","ZMW",2016-01-05,"nakupni",11.089994392
"826","USD",2016-01-06,"nakupni",1
"827","EUR",2016-01-06,"nakupni",0.9292683966
"828","GBP",2016-01-06,"nakupni",0.6836511035
"829","INR",2016-01-06,"nakupni",66.7205518947
"830","AUD",2016-01-06,"nakupni",1.4145859088
"831","CAD",2016-01-06,"nakupni",1.4083156262
"832","SGD",2016-01-06,"nakupni",1.4360161398
"833","CHF",2016-01-06,"nakupni",1.0084007037
"834","MYR",2016-01-06,"nakupni",4.41252909
"835","JPY",2016-01-06,"nakupni",118.5647291698
"836","CNY",2016-01-06,"nakupni",6.5567338804
"837","NZD",2016-01-06,"nakupni",1.5060215231
"838","THB",2016-01-06,"nakupni",36.2498587952
"839","HUF",2016-01-06,"nakupni",292.4994552899
"840","AED",2016-01-06,"nakupni",3.6726615771
"841","HKD",2016-01-06,"nakupni",7.7525944158
"842","MXN",2016-01-06,"nakupni",17.4409239373
"843","ZAR",2016-01-06,"nakupni",15.8064005119
"844","PHP",2016-01-06,"nakupni",47.0782344071
"845","SEK",2016-01-06,"nakupni",8.6047304928
"846","IDR",2016-01-06,"nakupni",13944.687826435
"847","SAR",2016-01-06,"nakupni",3.7538996182
"848","BRL",2016-01-06,"nakupni",4.0155236619
"849","TRY",2016-01-06,"nakupni",3.0040738328
"850","KES",2016-01-06,"nakupni",102.2056964408
"851","KRW",2016-01-06,"nakupni",1200.8028581317
"852","EGP",2016-01-06,"nakupni",7.83239573
"853","IQD",2016-01-06,"nakupni",1100.4200445744
"854","NOK",2016-01-06,"nakupni",8.973033721
"855","KWD",2016-01-06,"nakupni",0.3042582354
"856","RUB",2016-01-06,"nakupni",74.5052738777
"857","DKK",2016-01-06,"nakupni",6.933853497
"858","PKR",2016-01-06,"nakupni",104.8441410254
"859","ILS",2016-01-06,"nakupni",3.9452930074
"860","PLN",2016-01-06,"nakupni",4.0440410783
"861","QAR",2016-01-06,"nakupni",3.6418077341
"862","XAU",2016-01-06,"nakupni",0.0009168185
"863","OMR",2016-01-06,"nakupni",0.385029695
"864","COP",2016-01-06,"nakupni",3254.4073045664
"865","CLP",2016-01-06,"nakupni",714.2602081994
"866","TWD",2016-01-06,"nakupni",33.3197425942
"867","ARS",2016-01-06,"nakupni",13.8821419948
"868","CZK",2016-01-06,"nakupni",25.114663482
"869","VND",2016-01-06,"nakupni",22468.181794581
"870","MAD",2016-01-06,"nakupni",9.9795646196
"871","JOD",2016-01-06,"nakupni",0.7104575273
"872","BHD",2016-01-06,"nakupni",0.3768944987
"873","XOF",2016-01-06,"nakupni",609.5601096341
"874","LKR",2016-01-06,"nakupni",143.8660549482
"875","UAH",2016-01-06,"nakupni",23.3860059027
"876","NGN",2016-01-06,"nakupni",198.6651996772
"877","TND",2016-01-06,"nakupni",2.0576212457
"878","UGX",2016-01-06,"nakupni",3384.5608033152
"879","RON",2016-01-06,"nakupni",4.2037532217
"880","BDT",2016-01-06,"nakupni",78.4144965932
"881","PEN",2016-01-06,"nakupni",3.4187210239
"882","GEL",2016-01-06,"nakupni",2.4149068335
"883","XAF",2016-01-06,"nakupni",609.5601096341
"884","FJD",2016-01-06,"nakupni",2.1486975176
"885","VEF",2016-01-06,"nakupni",6.3198398853
"886","HRK",2016-01-06,"nakupni",7.0993582183
"887","UZS",2016-01-06,"nakupni",2810.0148930789
"888","BGN",2016-01-06,"nakupni",1.8182467528
"889","DZD",2016-01-06,"nakupni",108.1112943364
"890","IRR",2016-01-06,"nakupni",30006.884534504
"891","DOP",2016-01-06,"nakupni",45.5828593194
"892","ISK",2016-01-06,"nakupni",131.5197724502
"893","XAG",2016-01-06,"nakupni",0.0715218694
"894","CRC",2016-01-06,"nakupni",536.427647303
"895","SYP",2016-01-06,"nakupni",188.8160478535
"896","LYD",2016-01-06,"nakupni",1.365
"897","JMD",2016-01-06,"nakupni",120.268019545
"898","MUR",2016-01-06,"nakupni",36.3700619907
"899","GHS",2016-01-06,"nakupni",3.8636446337
"900","AOA",2016-01-06,"nakupni",155.5069785831
"901","UYU",2016-01-06,"nakupni",30.2257985062
"902","AFN",2016-01-06,"nakupni",68.4947395038
"903","LBP",2016-01-06,"nakupni",1511.3726677022
"904","XPF",2016-01-06,"nakupni",110.8912167791
"905","TTD",2016-01-06,"nakupni",6.4122602096
"906","TZS",2016-01-06,"nakupni",2183.4073361146
"907","ALL",2016-01-06,"nakupni",127.6172711487
"908","XCD",2016-01-06,"nakupni",2.7000000027
"909","GTQ",2016-01-06,"nakupni",7.660259263
"910","NPR",2016-01-06,"nakupni",103.4449996948
"911","BOB",2016-01-06,"nakupni",6.9098119129
"912","ZWD",2016-01-06,"nakupni",361.9
"913","BBD",2016-01-06,"nakupni",2
"914","CUC",2016-01-06,"nakupni",1
"915","LAK",2016-01-06,"nakupni",8150.1565838923
"916","BND",2016-01-06,"nakupni",1.4360161398
"917","BWP",2016-01-06,"nakupni",11.3529929328
"918","HNL",2016-01-06,"nakupni",22.3652627864
"919","PYG",2016-01-06,"nakupni",5867.0067687669
"920","ETB",2016-01-06,"nakupni",21.1949815143
"921","NAD",2016-01-06,"nakupni",15.8064005119
"922","PGK",2016-01-06,"nakupni",3.0075231893
"923","SDG",2016-01-06,"nakupni",6.1223921871
"924","MOP",2016-01-06,"nakupni",7.9851722482
"925","NIO",2016-01-06,"nakupni",27.9505978773
"926","BMD",2016-01-06,"nakupni",1
"927","KZT",2016-01-06,"nakupni",345.6302169429
"928","PAB",2016-01-06,"nakupni",1
"929","BAM",2016-01-06,"nakupni",1.8174910081
"930","GYD",2016-01-06,"nakupni",206.4801890539
"931","YER",2016-01-06,"nakupni",214.98147212
"932","MGA",2016-01-06,"nakupni",3220.8391726057
"933","KYD",2016-01-06,"nakupni",0.8199999967
"934","MZN",2016-01-06,"nakupni",46.4785849135
"935","RSD",2016-01-06,"nakupni",113.5748073354
"936","SCR",2016-01-06,"nakupni",12.07
"937","AMD",2016-01-06,"nakupni",483.7484701455
"938","SBD",2016-01-06,"nakupni",8.0775444265
"939","AZN",2016-01-06,"nakupni",1.565245171
"940","SLL",2016-01-06,"nakupni",4247.6300112248
"941","TOP",2016-01-06,"nakupni",2.2358246218
"942","BZD",2016-01-06,"nakupni",1.9960713295
"943","MWK",2016-01-06,"nakupni",672.6177792131
"944","GMD",2016-01-06,"nakupni",39.7128346536
"945","BIF",2016-01-06,"nakupni",1562.0926575051
"946","SOS",2016-01-06,"nakupni",611.9502299684
"947","HTG",2016-01-06,"nakupni",56.910002848
"948","GNF",2016-01-06,"nakupni",7717.0104855105
"949","MVR",2016-01-06,"nakupni",15.260167978
"950","MNT",2016-01-06,"nakupni",1992.7865884062
"951","CDF",2016-01-06,"nakupni",923.0648527849
"952","STD",2016-01-06,"nakupni",22788.795014665
"953","TJS",2016-01-06,"nakupni",7.1700999376
"954","KPW",2016-01-06,"nakupni",131.6489856691
"955","MMK",2016-01-06,"nakupni",1297.2927625969
"956","LSL",2016-01-06,"nakupni",15.8064005119
"957","LRD",2016-01-06,"nakupni",85.0638779868
"958","KGS",2016-01-06,"nakupni",75.9000032637
"959","GIP",2016-01-06,"nakupni",0.6836511035
"960","XPT",2016-01-06,"nakupni",0.0011405166
"961","MDL",2016-01-06,"nakupni",20.2270465694
"962","CUP",2016-01-06,"nakupni",26.5
"963","KHR",2016-01-06,"nakupni",4037.4428823076
"964","MKD",2016-01-06,"nakupni",57.1900724065
"965","VUV",2016-01-06,"nakupni",110.6493332638
"966","MRO",2016-01-06,"nakupni",300
"967","ANG",2016-01-06,"nakupni",1.7815854484
"968","SZL",2016-01-06,"nakupni",15.8064005119
"969","CVE",2016-01-06,"nakupni",102.4834243933
"970","SRD",2016-01-06,"nakupni",3.9925798738
"971","XPD",2016-01-06,"nakupni",0.0019312392
"972","SVC",2016-01-06,"nakupni",8.75
"973","BSD",2016-01-06,"nakupni",1
"974","XDR",2016-01-06,"nakupni",0.7252499971
"975","RWF",2016-01-06,"nakupni",749.7823484944
"976","AWG",2016-01-06,"nakupni",1.79
"977","DJF",2016-01-06,"nakupni",177.4665720947
"978","BTN",2016-01-06,"nakupni",66.7205518947
"979","KMF",2016-01-06,"nakupni",457.1700822256
"980","WST",2016-01-06,"nakupni",2.6046431261
"981","SPL",2016-01-06,"nakupni",0.1666666667
"982","ERN",2016-01-06,"nakupni",10.4699971239
"983","FKP",2016-01-06,"nakupni",0.6836511035
"984","SHP",2016-01-06,"nakupni",0.6836511035
"985","JEP",2016-01-06,"nakupni",0.6836511035
"986","TMT",2016-01-06,"nakupni",3.5
"987","TVD",2016-01-06,"nakupni",1.4145859088
"988","IMP",2016-01-06,"nakupni",0.6836511035
"989","GGP",2016-01-06,"nakupni",0.6836511035
"990","ZMW",2016-01-06,"nakupni",11.0532698573
"991","USD",2016-01-07,"nakupni",1
"992","EUR",2016-01-07,"nakupni",0.9208932373
"993","GBP",2016-01-07,"nakupni",0.6859831575
"994","INR",2016-01-07,"nakupni",66.6180069132
"995","AUD",2016-01-07,"nakupni",1.4239089452
